Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,2021-02-11,West,California,San Francisco,Men's Street Footwear,$55.00,975,"$536,250.00","$160,875.00",30%,Outlet
West Gear,1128299,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,$60.00,975,"$585,000.00","$87,750.00",15%,Outlet
West Gear,1128299,2021-02-13,West,California,San Francisco,Women's Street Footwear,$55.00,775,"$426,250.00","$127,875.00",30%,Outlet
West Gear,1128299,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,$55.00,775,"$426,250.00","$106,563.00",25%,Outlet
West Gear,1128299,2021-02-15,West,California,San Francisco,Men's Apparel,$65.00,700,"$455,000.00","$204,750.00",45%,Outlet
West Gear,1128299,2021-02-16,West,California,San Francisco,Women's Apparel,$70.00,800,"$560,000.00","$56,000.00",10%,Outlet
Kohl's,1189833,2021-02-17,West,California,San Francisco,Men's Street Footwear,$35.00,700,"$245,000.00","$98,000.00",40%,Outlet
Kohl's,1189833,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,$45.00,700,"$315,000.00","$78,750.00",25%,Outlet
Kohl's,1189833,2021-03-09,West,California,San Francisco,Women's Street Footwear,$45.00,700,"$315,000.00","$126,000.00",40%,Outlet
Kohl's,1189833,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,$45.00,550,"$247,500.00","$86,625.00",35%,Outlet
Kohl's,1189833,2021-03-11,West,California,Los Angeles,Men's Apparel,$50.00,500,"$250,000.00","$137,500.00",55%,Outlet
Kohl's,1189833,2021-03-12,West,California,Los Angeles,Women's Apparel,$45.00,700,"$315,000.00","$63,000.00",20%,Outlet
Kohl's,1189833,2021-03-13,West,California,Los Angeles,Men's Street Footwear,$35.00,750,"$262,500.00","$105,000.00",40%,Outlet
Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,$45.00,650,"$292,500.00","$73,125.00",25%,Outlet
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,$45.00,675,"$303,750.00","$121,500.00",40%,Outlet
Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,$45.00,525,"$236,250.00","$82,688.00",35%,Outlet
Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,$50.00,450,"$225,000.00","$123,750.00",55%,Outlet
Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,$45.00,650,"$292,500.00","$58,500.00",20%,Outlet
Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,$35.00,800,"$280,000.00","$112,000.00",40%,Outlet
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,$45.00,650,"$292,500.00","$73,125.00",25%,Outlet
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,$45.00,650,"$292,500.00","$117,000.00",40%,Outlet
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,$45.00,550,"$247,500.00","$86,625.00",35%,Outlet
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,$50.00,425,"$212,500.00","$116,875.00",55%,Outlet
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,$45.00,625,"$281,250.00","$56,250.00",20%,Outlet
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,$45.00,800,"$360,000.00","$144,000.00",40%,Outlet
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,$50.00,600,"$300,000.00","$75,000.00",25%,Outlet
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,$50.00,625,"$312,500.00","$125,000.00",40%,Outlet
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,$45.00,525,"$236,250.00","$82,688.00",35%,Outlet
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,$50.00,425,"$212,500.00","$116,875.00",55%,Outlet
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,$65.00,600,"$390,000.00","$78,000.00",20%,Outlet
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,$45.00,800,"$360,000.00","$144,000.00",40%,Outlet
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,$50.00,650,"$325,000.00","$81,250.00",25%,Outlet
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,$50.00,650,"$325,000.00","$130,000.00",40%,Outlet
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,$45.00,550,"$247,500.00","$86,625.00",35%,Outlet
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,$50.00,450,"$225,000.00","$123,750.00",55%,Outlet
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,$65.00,625,"$406,250.00","$81,250.00",20%,Outlet
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,$45.00,900,"$405,000.00","$162,000.00",40%,Outlet
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,$50.00,750,"$375,000.00","$93,750.00",25%,Outlet
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,$50.00,750,"$375,000.00","$150,000.00",40%,Outlet
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,$45.00,625,"$281,250.00","$98,438.00",35%,Outlet
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,$50.00,500,"$250,000.00","$137,500.00",55%,Outlet
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,$65.00,800,"$520,000.00","$104,000.00",20%,Outlet
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,$45.00,950,"$427,500.00","$171,000.00",40%,Outlet
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,$50.00,800,"$400,000.00","$100,000.00",25%,Outlet
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,$50.00,750,"$375,000.00","$150,000.00",40%,Outlet
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,$45.00,650,"$292,500.00","$102,375.00",35%,Outlet
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,$50.00,700,"$350,000.00","$192,500.00",55%,Outlet
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,$65.00,700,"$455,000.00","$91,000.00",20%,Outlet
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,$50.00,900,"$450,000.00","$180,000.00",40%,Outlet
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,$55.00,850,"$467,500.00","$116,875.00",25%,Outlet
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,$50.00,725,"$362,500.00","$145,000.00",40%,Outlet
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,$50.00,675,"$337,500.00","$118,125.00",35%,Outlet
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,$60.00,675,"$405,000.00","$222,750.00",55%,Outlet
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,$65.00,650,"$422,500.00","$84,500.00",20%,Outlet
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,$50.00,850,"$425,000.00","$170,000.00",40%,Outlet
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,$55.00,850,"$467,500.00","$116,875.00",25%,Outlet
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,$50.00,700,"$350,000.00","$140,000.00",40%,Outlet
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,$50.00,650,"$325,000.00","$113,750.00",35%,Outlet
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,$60.00,650,"$390,000.00","$214,500.00",55%,Outlet
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,$65.00,700,"$455,000.00","$91,000.00",20%,Outlet
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,$50.00,800,"$400,000.00","$160,000.00",40%,Outlet
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,$55.00,800,"$440,000.00","$110,000.00",25%,Outlet
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,$50.00,650,"$325,000.00","$130,000.00",40%,Outlet
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,$50.00,625,"$312,500.00","$109,375.00",35%,Outlet
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,$60.00,600,"$360,000.00","$198,000.00",55%,Outlet
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,$65.00,650,"$422,500.00","$84,500.00",20%,Outlet
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,$50.00,825,"$412,500.00","$165,000.00",40%,Outlet
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,$55.00,825,"$453,750.00","$113,438.00",25%,Outlet
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,$50.00,675,"$337,500.00","$135,000.00",40%,Outlet
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,$50.00,650,"$325,000.00","$113,750.00",35%,Outlet
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,$60.00,600,"$360,000.00","$198,000.00",55%,Outlet
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,$65.00,700,"$455,000.00","$91,000.00",20%,Outlet
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,$50.00,900,"$450,000.00","$180,000.00",40%,Outlet
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,$55.00,900,"$495,000.00","$123,750.00",25%,Outlet
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,$50.00,700,"$350,000.00","$140,000.00",40%,Outlet
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,$50.00,700,"$350,000.00","$122,500.00",35%,Outlet
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,$60.00,625,"$375,000.00","$206,250.00",55%,Outlet
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,$65.00,725,"$471,250.00","$94,250.00",20%,Outlet
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,$45.00,475,"$213,750.00","$85,500.00",40%,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,$45.00,275,"$123,750.00","$43,313.00",35%,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,$35.00,275,"$96,250.00","$33,688.00",35%,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,$40.00,125,"$50,000.00","$20,000.00",40%,Outlet
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,$55.00,175,"$96,250.00","$33,688.00",35%,Outlet
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,$45.00,275,"$123,750.00","$61,875.00",50%,Outlet
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,$45.00,525,"$236,250.00","$94,500.00",40%,Outlet
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00,175,"$78,750.00","$27,563.00",35%,Outlet
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,$35.00,225,"$78,750.00","$27,563.00",35%,Outlet
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00,100,"$40,000.00","$16,000.00",40%,Outlet
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,$55.00,175,"$96,250.00","$33,688.00",35%,Outlet
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,$45.00,275,"$123,750.00","$61,875.00",50%,Outlet
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00,495,"$247,500.00","$99,000.00",40%,Outlet
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00,200,"$100,000.00","$35,000.00",35%,Outlet
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00,225,"$90,000.00","$31,500.00",35%,Outlet
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00,75,"$33,750.00","$13,500.00",40%,Outlet
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,$60.00,125,"$75,000.00","$26,250.00",35%,Outlet
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,$50.00,225,"$112,500.00","$56,250.00",50%,Outlet
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00,450,"$225,000.00","$90,000.00",40%,Outlet
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00,150,"$75,000.00","$26,250.00",35%,Outlet
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00,150,"$60,000.00","$21,000.00",35%,Outlet
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00,75,"$33,750.00","$13,500.00",40%,Outlet
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,$60.00,100,"$60,000.00","$21,000.00",35%,Outlet
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,$50.00,225,"$112,500.00","$56,250.00",50%,Outlet
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00,495,"$297,000.00","$118,800.00",40%,Outlet
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,$55.00,200,"$110,000.00","$38,500.00",35%,Outlet
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00,175,"$87,500.00","$30,625.00",35%,Outlet
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00,100,"$50,000.00","$20,000.00",40%,Outlet
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,$60.00,125,"$75,000.00","$26,250.00",35%,Outlet
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,$65.00,250,"$162,500.00","$81,250.00",50%,Outlet
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00,500,"$250,000.00","$100,000.00",40%,Outlet
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00,250,"$112,500.00","$39,375.00",35%,Outlet
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00,200,"$80,000.00","$28,000.00",35%,Outlet
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00,175,"$70,000.00","$28,000.00",40%,Outlet
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,$50.00,175,"$87,500.00","$30,625.00",35%,Outlet
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,$55.00,350,"$192,500.00","$96,250.00",50%,Outlet
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00,575,"$287,500.00","$115,000.00",40%,Outlet
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00,325,"$146,250.00","$51,188.00",35%,Outlet
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00,250,"$100,000.00","$35,000.00",35%,Outlet
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00,200,"$80,000.00","$32,000.00",40%,Outlet
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,$50.00,225,"$112,500.00","$39,375.00",35%,Outlet
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,$55.00,400,"$220,000.00","$110,000.00",50%,Outlet
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00,550,"$275,000.00","$110,000.00",40%,Outlet
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00,325,"$146,250.00","$51,188.00",35%,Outlet
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00,250,"$100,000.00","$35,000.00",35%,Outlet
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00,225,"$90,000.00","$36,000.00",40%,Outlet
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,$50.00,200,"$100,000.00","$35,000.00",35%,Outlet
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,$55.00,375,"$206,250.00","$103,125.00",50%,Outlet
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00,500,"$250,000.00","$100,000.00",40%,Outlet
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00,300,"$135,000.00","$47,250.00",35%,Outlet
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00,200,"$80,000.00","$28,000.00",35%,Outlet
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00,175,"$70,000.00","$28,000.00",40%,Outlet
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,$50.00,175,"$87,500.00","$30,625.00",35%,Outlet
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,$55.00,250,"$137,500.00","$68,750.00",50%,Outlet
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00,425,"$255,000.00","$102,000.00",40%,Outlet
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00,250,"$125,000.00","$43,750.00",35%,Outlet
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00,150,"$75,000.00","$26,250.00",35%,Outlet
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00,125,"$62,500.00","$25,000.00",40%,Outlet
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,$60.00,125,"$75,000.00","$26,250.00",35%,Outlet
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,$65.00,250,"$162,500.00","$81,250.00",50%,Outlet
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00,400,"$240,000.00","$96,000.00",40%,Outlet
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00,250,"$125,000.00","$43,750.00",35%,Outlet
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00,195,"$97,500.00","$34,125.00",35%,Outlet
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00,175,"$87,500.00","$35,000.00",40%,Outlet
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,$60.00,150,"$90,000.00","$31,500.00",35%,Outlet
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,$65.00,250,"$162,500.00","$81,250.00",50%,Outlet
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00,500,"$300,000.00","$120,000.00",40%,Outlet
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00,300,"$150,000.00","$52,500.00",35%,Outlet
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00,250,"$125,000.00","$43,750.00",35%,Outlet
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00,200,"$100,000.00","$40,000.00",40%,Outlet
